feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABHD12,8.12813,-0.025038588049780812,0.34345981581971785,-0.07290106992581506,0.9418848425333493,0.9787896953516636,20
ABHD12B,1.6951162,-1.4591059826173258,0.6030263864133012,-2.41963870154313,0.015535934578960534,,14
ABHD13,2.8185966,-1.1276798670064396,0.480498134931153,-2.346897490388837,0.018930462183607177,0.1639427797312501,13
ABHD14A,1.1197078,-0.4506020214427829,0.5949137876766998,-0.7574240684562151,0.4487958410592683,,3
ABHD14A-ACY1,0.7177739,-2.3427058903117755,1.304415577003575,-1.7959812283852807,0.07249750251878054,,3
ABHD14B,0.85205334,-0.15998608489565166,0.9516428467773457,-0.16811568062265206,0.8664922735674869,,3
ABHD15,0.83838695,0.9336804164912312,0.9168974740020518,1.018304055758738,0.30853348158381066,,17
ABHD15-AS1,13.317472,-0.5434854609027963,0.38287705474758,-1.419477751836293,0.1557597786356418,0.46796272836370506,17
ABHD16A,0.11846801,-1.3102408457517916,2.33352491856904,-0.5614856885930556,0.5744664838349705,,6
ABHD17A,3.6910605,0.42315154497459107,0.4255278408834841,0.9944156511499709,0.32002055154351783,0.6410042680309097,19
ABHD17B,3.3701582,-0.6030860461910914,0.4248251064314438,-1.4196101808978525,0.15572119982303895,0.46796272836370506,9
ABHD17C,0.7663027,0.08792479368568784,0.7611035179674805,0.1155227792409765,0.9080307661239274,,15
ABHD18,15.96955,0.18873098779875244,0.20845126664017927,0.9053962148598155,0.3652555203005774,0.6778247863740638,4
ABHD2,14.565168,-0.8641965120807519,0.2613777945629299,-3.306311898169628,0.0009453279731217641,0.04147488665986862,15
ABHD3,13.672697,0.07617124969962764,0.2848092520216593,0.2674465424101986,0.7891253683830198,0.9217442596938504,18
ABHD4,0.5365758,-0.4128470581412085,1.2387806901890506,-0.33326888400093146,0.7389313250801806,,14
ABHD5,12.264881,0.4842207899908557,0.38137040603684375,1.2696863267992424,0.20419638520851635,0.5266379346055184,3
ABHD6,5.4449787,-0.42677998492860447,0.42276375942403843,-1.0094999285417408,0.31273493588018686,0.6368779287653379,3
ABHD8,2.7151787,-0.7439051081235769,0.5745120213570719,-1.2948468969654916,0.19537305035383956,0.5159002812133389,19
ABI1,18.129501,-0.23367060704895584,0.1971007987268086,-1.1855386104895231,0.23580455817536616,0.5608418833764437,10
ABI2,18.427639,-0.2163097236679348,0.18802751939540885,-1.1504152390217437,0.24997288655766192,0.5754971843359901,2
ABI3,0.04232715,-0.06674208468038521,3.7700809777292092,-0.01770309048390394,0.9858757151853443,,17
