,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACKR4,0.7648651306532558,0.02430174248356479,0.21756727042417717,0.11169760247570885,0.9110631803822389,0.9998355954922065,3
ACLY,5.594899846993963,-0.08145587730010351,0.1256015844729873,-0.6485258736335603,0.5166448817468932,0.9998355954922065,17
ACMSD,0.4940609956426052,-0.07155011200103402,0.2980247149230899,-0.24008113561822778,0.8102673581894684,0.9998355954922065,2
ACO1,7.011876054239241,0.14301934505502475,0.07957547170744668,1.7972792618914628,0.0722912967814052,0.8583196506361693,9
ACO2,11.44610831454274,-0.039502719288003266,0.11385117454519753,-0.34696804355163824,0.7286153266890156,0.9998355954922065,22
ACOT1,0.13374424028093404,0.16793089551236562,0.4943474826260274,0.3397021354701727,0.7340808534129419,,14
ACOT11,6.583184888799872,0.054007556061243335,0.14990738233686798,0.36027282458897825,0.7186431195710674,0.9998355954922065,1
ACOT13,4.737835567196271,-0.009295347201455981,0.1309840556342441,-0.07096548626813043,0.943425224177637,0.9998355954922065,6
ACOT2,1.0310971307486527,-0.1821524350435318,0.221295314539175,-0.8231192577341536,0.4104401785175883,0.9998355954922065,14
ACOT4,0.13271093295434908,0.07363770965653241,0.6439117982842625,0.11435993229623069,0.9089524749567619,,14
ACOT6,0.17197620316538442,0.1429522746544878,0.39970208414492936,0.35764705845930544,0.7206074569754495,0.9998355954922065,14
ACOT7,5.009256880174789,0.013158341582532675,0.1656700681071819,0.07942497840961685,0.9366946014990181,0.9998355954922065,1
ACOT8,2.596303650737478,-0.03792945201241234,0.15064765895183158,-0.25177591391937915,0.801214275604354,0.9998355954922065,20
ACOT9,5.9934062836260065,0.014139775455389011,0.09326397279771738,0.15161026311904097,0.879494338190138,0.9998355954922065,X
ACOX1,5.103335192319278,-0.11305927811099122,0.10898085389456481,-1.037423309422517,0.29953861976433027,0.9998355954922065,17
ACOX2,1.8632506285109014,0.07348498885282476,0.12353555987348024,0.5948488753204737,0.5519444937904927,0.9998355954922065,3
ACOX3,3.445792769351231,0.04330916753558234,0.13062557537697592,0.33155197525901975,0.7402275882261014,0.9998355954922065,4
ACOXL,0.4811732451399514,0.017771084923244997,0.2839050874887865,0.06259516192694824,0.9500888820872881,0.9998355954922065,2
ACP1,9.43715112975413,0.06782078771953876,0.13473534457151515,0.5033630034882248,0.6147090778434063,0.9998355954922065,2
ACP2,2.050959826458534,-0.2202026546863721,0.2388159684912922,-0.9220600116377947,0.35649727380468477,0.9998355954922065,11
ACP5,0.10069794638270291,0.051186526744687114,0.7592580407424928,0.06741650927348869,0.9462501265891787,,19
ACP6,4.394756459052761,0.02885647258985721,0.11558346093530714,0.24965918442266044,0.8028509248926863,0.9998355954922065,1
ACR,0.043825253590327407,0.3580670736003634,1.1752882634391468,0.304663191779506,0.7606226863125951,,22
ACRBP,0.12450709538486317,-0.14301085269452718,0.5403769127314744,-0.2646501901268172,0.791278952079161,,12
ACRV1,0.03937347594967155,0.15548068143628554,1.3686233511146575,0.11360370353878321,0.909551951361857,,11
ACSBG1,0.8254495686474327,0.22948759579384112,0.2879053883957577,0.7970937851235529,0.4253965655182389,0.9998355954922065,15
ACSF2,2.7182938517652278,0.10756977309986791,0.18351731435542026,0.586155990118383,0.5577706934789971,0.9998355954922065,17
ACSF3,3.812404004042888,-0.10881262636667416,0.11076783960447528,-0.9823485476941438,0.32592816507123423,0.9998355954922065,16
ACSL1,7.279512940993989,0.05706658858424486,0.14501192562811743,0.3935303137108318,0.6939278391993331,0.9998355954922065,4
ACSL3,10.612309496529384,0.09474760167288772,0.08966125851363883,1.0567284381634592,0.29063554230079547,0.9998355954922065,2
ACSL4,9.219608154029007,0.056526921859661426,0.09511926383520958,0.5942741730801462,0.552328749791284,0.9998355954922065,X
ACSL5,0.7799543104003962,0.16832537018583604,0.21200148696155202,0.7939820262504247,0.42720589502777906,0.9998355954922065,10
ACSL6,0.3881304557791168,0.3776108345999851,0.5987872505571901,0.6306260433043733,0.5282850662020613,0.9998355954922065,5
ACSM1,3.026588483058275,-0.13522093617984968,0.27835053855573316,-0.48579369338196865,0.6271134461874488,0.9998355954922065,16
ACSM2A,0.02767734828283075,0.050762711865027885,1.313365788098621,0.03865085593444444,0.969168755386951,,16
ACSM2B,0.018358869806835577,0.25262853835236626,3.622554181336196,0.06973768388446382,0.9444024473796825,,16
ACSM3,21.253519882077388,-0.11325541266248694,0.2218737329196007,-0.5104498453790687,0.6097363435886214,0.9998355954922065,16
ACSM5,1.1568431201115619,-0.26483687691358426,0.24587375648384238,-1.077125435023758,0.28142423136557027,0.9998355954922065,16
ACSS1,5.451307905762443,-0.0743462997623494,0.11696603550225484,-0.6356229775857981,0.5250221893316613,0.9998355954922065,20
