,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABLIM1,31.67401,-0.9951623267170526,0.45229230890160693,-2.2002636505887243,0.027788194656560888,0.25607161700023573,10
ABLIM2,1.6853608,-0.5156032862181043,0.8779933695018266,-0.5872519134292067,0.5570345313751955,0.8770719995542464,4
ABLIM3,12.866119,-0.6035489048794759,0.28039029968470786,-2.152531330642152,0.031355530401481195,0.27517180990265394,5
ABO,0.8659962,-0.7553181865396229,0.9206303362689959,-0.8204359087282226,0.4119676519136528,,9
ABR,8.93832,0.060471444146873374,0.3783797505333534,0.15981680854124602,0.8730253829706329,0.9761184703183221,17
ABRA,0.0,,,,,,8
ABRACL,0.5568236,-0.16216229193109727,1.6318022916221162,-0.09937618837996455,0.9208395880846278,,6
ABRAXAS1,1.8504926,-0.732092890118641,0.6641101257013383,-1.102366703632939,0.270302280889438,0.7067551077925139,4
ABRAXAS2,2.3914008,0.08136807920648546,0.7092987011816322,0.11471623882989362,0.9086700421795243,0.9804305425095499,10
ABT1,0.36038893,-1.0110050816671439,1.5994396288989625,-0.6320995574950892,0.5273218243421365,,6
ABTB1,0.70499,-0.6099741031180271,1.148786256308819,-0.5309726676901092,0.5954377197100968,,3
ABTB2,6.831312,-0.9474051697594225,0.532895004429177,-1.7778458455887716,0.07542917650502112,0.41827777312523395,11
AC000032.1,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC000058.1,0.06269397,0.005946615802498971,4.278710391327923,0.0013898149812970639,0.9988910884410435,,
AC000065.1,1.4792643,1.1024958212807896,0.7038474316080341,1.5663846620310735,0.11725859151201334,0.520904652489831,
AC000068.1,0.104181215,-0.43030422756235465,3.4766686048960107,-0.12376912397010738,0.9014980793032318,,
AC000068.2,0.0,,,,,,
AC000072.1,0.02514538,0.026883230513276853,4.289006802877794,0.006267938417639956,0.9949989414546646,,
AC000082.1,0.0,,,,,,
AC000085.1,0.22856219,1.5256908021670033,2.2468356472999944,0.6790397882463787,0.49711265181158215,,
AC000099.1,0.0,,,,,,
AC000113.1,0.0,,,,,,
AC000372.1,0.11689536,1.0296965779168776,3.5434490631481808,0.2905916127384776,0.7713636754669625,,
AC002057.2,0.094098516,-0.970943693371779,4.200707888800505,-0.23113811268819937,0.8172075070215136,,
AC002064.1,0.13241269,-0.9252508623297039,3.341314934086012,-0.2769121979167158,0.7818475261334756,,
AC002064.2,0.01589734,0.6804313471790278,4.325503313088534,0.1573068607114718,0.8750030135118503,,
AC002066.1,2.3355246,-0.23847106793005882,0.9343527833406088,-0.2552259405461916,0.7985485967036473,0.9575885076488156,
AC002069.2,0.49870595,2.1182587833880944,1.7059734744438766,1.2416715823079354,0.21435775898957699,,
AC002070.1,1.0642338,1.0852450059881582,1.1362883908781813,0.9550788467964771,0.3395378253251178,,
AC002072.1,0.9237031,-0.5087626566756169,1.0740283771489245,-0.4736957304854078,0.6357168983849583,,
AC002074.1,4.297201,0.3287612801850701,0.5938408742106566,0.5536184767039911,0.5798399783073747,0.8873158915256895,
AC002074.2,0.8065348,0.1581470928434036,1.1419172964171105,0.13849259779110737,0.8898511193519496,,
AC002091.1,0.028655032,1.0593310596111876,4.302860130736446,0.2461923063787529,0.8055333709321179,,
AC002094.2,0.093526095,0.49583521198797414,4.224129811349705,0.11738162275594073,0.9065576463074474,,
AC002101.1,0.051792014,0.011072255507943336,4.281343789509883,0.002586163609442553,0.9979365422844667,,
AC002116.2,1.0797977,-0.1703446397399678,0.795696727304602,-0.214082368186941,0.8304828252067212,,
AC002310.1,0.15626289,0.2697541966338679,2.541982358261228,0.10611961792621791,0.9154874461784452,,
AC002310.2,0.52080303,0.19155004072838536,1.0247464976614717,0.1869243185173242,0.8517199718251625,,
AC002331.1,0.0,,,,,,
AC002347.1,0.0,,,,,,
AC002347.2,0.023538826,0.5523835388943626,4.375606874318766,0.12624158311305395,0.8995406960874839,,
AC002368.1,0.01589734,0.6804313471790278,4.325503313088534,0.1573068607114718,0.8750030135118503,,
AC002377.1,1.61598,0.24847462618604807,1.3839151378764938,0.17954469850464413,0.8575100231756074,0.9720652961518184,
AC002378.1,0.02514538,0.026883230513276853,4.289006802877794,0.006267938417639956,0.9949989414546646,,
AC002383.1,0.0,,,,,,
AC002398.1,0.31740826,-0.7711507057191037,1.7889632203611703,-0.4310601229484291,0.6664246548080494,,
AC002398.2,0.034476567,0.021796605457931655,4.286388594341027,0.0050850745279389644,0.9959427150291674,,
AC002401.1,0.014401483,0.053964908604293496,4.305063911997597,0.012535216597807299,0.989998606133571,,
AC002401.2,0.036422633,0.5147951305216963,4.359151454322864,0.11809526140946228,0.9059921780270189,,
AC002401.3,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC002407.1,0.028217401,0.4849290536498949,4.343625981276247,0.11164153077181214,0.9111076410487459,,
AC002429.2,1.7981755,0.3889382722282607,1.017733731794578,0.3821611292596569,0.7023418519196603,0.9322949941478567,
AC002451.1,3.3474393,-0.43904347613729,0.5578515973852504,-0.7870255784785144,0.43126689290792775,0.8133406208798218,
AC002454.1,0.14241849,-0.09754936154393773,2.771724034011134,-0.03519447114753628,0.9719246708868469,,
AC002456.1,0.028217401,0.4849290536498949,4.343625981276247,0.11164153077181214,0.9111076410487459,,
AC002458.1,0.115556486,1.1783256737143033,4.280094266031236,0.27530367334804484,0.7830829425511655,,
AC002460.2,1.0117747,-0.28221200668487584,1.1001384407963664,-0.2565240848057165,0.7975461854786722,,
AC002463.1,6.1645455,0.34242197216481896,0.43053804579040617,0.7953349895853715,0.426418665326059,0.8101245224988282,
AC002465.1,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC002465.2,0.0,,,,,,
AC002467.1,0.028802967,-0.18277230519858081,4.282315997890762,-0.04268071419498342,0.9659560534016767,,
AC002470.1,0.03267468,0.00689047879458387,4.279556640689966,0.0016100917391930957,0.9987153332148824,,
AC002472.1,0.07369741,0.49184909789704967,4.346272984016647,0.11316571685805685,0.9098991750108151,,
AC002480.2,0.12707092,0.9789837389559842,3.4505924040707194,0.28371468557139967,0.7766290395421658,,
AC002546.1,0.8255962,-1.3382982069658165,1.0657390717223676,-1.2557465917083805,0.2092078609637711,,
AC002550.1,0.11014003,-0.23445842887817103,2.6497112863609757,-0.08848451908138578,0.9294915880573104,,
AC002550.2,0.032369923,0.49065172090107045,4.346189701741652,0.1128923849560573,0.9101158736602484,,
AC002553.2,0.08344218,1.0333162804499247,1.6664409990581408,0.6200737266029501,0.5352092488170226,,
AC002558.2,0.1655624,-0.024806956991588247,2.7063761237311366,-0.009166115815930352,0.9926866001172291,,
AC002563.1,0.4635686,0.6721454181769481,1.3035475314712992,0.5156278554862553,0.6061143513142266,,
AC003005.2,0.043098677,0.5035284602583574,4.352683337235469,0.1156823093356855,0.9079043272149954,,
AC003035.1,0.25370607,0.38819013189659407,2.2012268403881414,0.1763517165855313,0.8600176346713746,,
AC003035.2,0.17928623,0.4153195755149498,3.3089500640148426,0.1255140051920369,0.9001166381774306,,
AC003043.1,0.0,,,,,,
AC003044.1,0.01897793,0.49523616800294185,4.348388216331644,0.11388959388284088,0.9093253147697404,,
